,RUL-predicted,TRUE-RUL
10152,161.205,108
10153,159.0775,107
10154,200.54,163
10155,218.2325,162
10156,190.955,161
10157,192.855,160
10158,201.7875,159
10159,196.7475,158
10160,194.2125,157
10161,195.75,156
10162,195.3225,155
10163,205.9425,154
10164,213.5025,153
10165,203.3725,152
10166,201.3325,151
10167,192.9,150
10168,200.61,149
10169,204.96,148
10170,189.45,147
10171,190.4175,146
10172,171.0975,145
10173,193.4125,144
10174,206.0925,143
10175,222.1575,142
10176,202.1325,141
10177,206.9875,140
10178,182.8775,139
10179,175.585,138
10180,179.4725,137
10181,180.95,136
10182,186.2425,135
10183,167.13,134
10184,172.43,133
10185,182.8475,132
10186,183.3275,131
10187,187.67,130
10188,173.345,129
10189,184.83,128
10190,178.825,127
10191,184.5925,126
10192,173.2025,125
10193,188.14,124
10194,189.47,123
10195,164.265,122
10196,164.33,121
10197,170.9025,120
10198,172.7075,119
10199,166.4975,118
10200,159.2275,117
10201,167.365,116
10202,155.05,115
10203,176.3925,114
10204,147.145,113
10205,140.79,112
10206,163.965,111
10207,152.4775,110
10208,140.9075,109
10209,150.585,108
10210,150.2175,107
10211,157.2075,106
10212,168.785,105
10213,164.1275,104
10214,151.5975,103
10215,153.545,102
10216,145.445,101
10217,131.935,100
10218,155.15,99
10219,148.57,98
10220,141.625,97
10221,134.835,96
10222,134.6025,95
10223,149.085,94
10224,148.345,93
10225,128.635,92
10226,134.4675,91
10227,137.1825,90
10228,136.8675,89
10229,116.545,88
10230,148.2675,87
10231,146.79,86
10232,123.4225,85
10233,128.2375,84
10234,141.2975,83
10235,123.3175,82
10236,117.145,81
10237,122.6475,80
10238,125.2875,79
10239,129.1925,78
10240,123.0375,77
10241,117.0425,76
10242,122.7125,75
10243,134.3175,74
10244,108.035,73
10245,115.0575,72
10246,115.865,71
10247,106.1525,70
10248,114.075,69
10249,105.495,68
10250,114.61,67
10251,111.0475,66
10252,112.0175,65
10253,108.815,64
10254,88.865,63
10255,197.88,222
10256,199.4175,221
10257,203.5825,220
10258,186.9625,219
10259,196.28,218
10260,181.8925,217
10261,204.935,216
10262,198.0225,215
10263,192.815,214
10264,184.0375,213
10265,186.66,212
10266,196.1175,211
10267,188.48,210
10268,183.9575,209
10269,197.4225,208
10270,198.6525,207
10271,187.685,206
10272,175.56,205
10273,203.225,204
10274,170.5875,203
10275,175.69,202
10276,193.8875,201
10277,185.96,200
10278,175.255,199
10279,172.935,198
10280,180.23,197
10281,200.0475,196
10282,170.7725,195
10283,185.4375,194
10284,170.77,193
10285,164.2525,192
10286,168.7475,191
10287,176.395,190
10288,170.8,189
10289,175.3475,188
10290,168.4225,187
10291,181.505,186
10292,166.51,185
10293,149.47,184
10294,173.08,183
10295,156.9225,182
10296,152.8825,181
10297,170.1375,180
10298,150.895,179
10299,150.71,178
10300,145.95,177
10301,157.325,176
10302,143.0475,175
10303,139.8475,174
10304,146.135,173
10305,149.0325,172
10306,159.5025,171
10307,142.6225,170
10308,155.36,169
10309,152.6075,168
10310,147.2675,167
10311,129.6225,166
10312,139.775,165
10313,140.275,164
10314,144.135,163
10315,130.45,162
10316,139.625,161
10317,130.2875,160
10318,141.16,159
10319,144.9175,158
10320,131.115,157
10321,129.89,156
10322,161.2725,155
10323,139.0775,154
10324,121.5325,153
10325,133.1475,152
10326,123.995,151
10327,120.6875,150
10328,123.2175,149
10329,139.8475,148
10330,99.7725,147
10331,94.4575,146
10332,132.9025,145
10333,122.8725,144
10334,132.1325,143
10335,102.75,142
10336,112.385,141
10337,125.0175,140
10338,114.1825,139
10339,113.7425,138
10340,97.675,137
10341,114.17,136
10342,131.6775,135
10343,120.7075,134
10344,108.5175,133
10345,135.635,132
10346,116.97,131
10347,118.5675,130
10348,118.025,129
10349,91.95,128
10350,115.1675,127
10351,96.765,126
10352,110.1225,125
10353,98.8225,124
10354,100.3725,123
10355,85.68,122
10356,121.7425,121
10357,104.7875,120
10358,110.4575,119
10359,76.6425,118
10360,91.3575,117
10361,99.5475,116
10362,99.8675,115
10363,110.0325,114
10364,102.105,113
10365,85.39,112
10366,97.66,111
10367,92.735,110
10368,88.1175,109
10369,108.0525,108
10370,98.6975,107
10371,82.5275,106
10372,95.7175,105
10373,98.0125,104
10374,93.11,103
10375,78.46,102
10376,102.85,101
10377,93.58,100
10378,93.105,99
10379,86.525,98
10380,90.935,97
10381,91.55,96
10382,107.405,95
10383,87.7525,94
10384,89.195,93
10385,91.0525,92
10386,68.1475,91
10387,75.4425,90
10388,193.61,220
10389,193.7425,219
10390,191.665,218
10391,194.355,217
10392,215.4525,216
10393,202.6875,215
10394,197.74,214
10395,199.3175,213
10396,185.805,212
10397,199.88,211
10398,188.9675,210
10399,198.5625,209
10400,191.3725,208
10401,199.575,207
10402,190.1175,206
10403,193.175,205
10404,190.765,204
10405,200.7925,203
10406,197.3225,202
10407,185.8875,201
10408,188.9475,200
10409,190.845,199
10410,181.425,198
10411,198.2325,197
10412,188.3375,196
10413,154.3225,195
10414,156.2775,194
10415,175.0125,193
10416,178.46,192
10417,173.635,191
10418,170.7375,190
10419,190.14,189
10420,183.6775,188
10421,159.6525,187
10422,159.17,186
10423,159.7275,185
10424,160.3925,184
10425,161.8425,183
10426,173.0875,182
10427,152.695,181
10428,183.5075,180
10429,162.77,179
10430,154.4525,178
10431,166.36,177
10432,152.6625,176
10433,148.74,175
10434,152.345,174
10435,166.22,173
10436,137.0625,172
10437,156.275,171
10438,151.87,170
10439,160.45,169
10440,151.5575,168
10441,153.2325,167
10442,156.8525,166
10443,150.2525,165
10444,154.1525,164
10445,155.185,163
10446,139.3125,162
10447,149.69,161
10448,133.055,160
10449,145.36,159
10450,144.25,158
10451,138.915,157
10452,139.7775,156
10453,139.075,155
10454,146.92,154
10455,135.9325,153
10456,152.7125,152
10457,130.9,151
10458,123.7875,150
10459,136.215,149
10460,129.8325,148
10461,117.4225,147
10462,135.39,146
10463,137.4025,145
10464,112.1675,144
10465,152.4,143
10466,120.105,142
10467,121.81,141
10468,115.1575,140
10469,113.45,139
10470,120.2475,138
10471,112.4575,137
10472,125.365,136
10473,118.325,135
10474,128.3975,134
10475,128.06,133
10476,106.805,132
10477,109.275,131
10478,133.0125,130
10479,118.415,129
10480,119.3875,128
10481,109.1275,127
10482,102.3475,126
10483,114.75,125
10484,98.715,124
10485,106.965,123
10486,118.3725,122
10487,105.2325,121
10488,103.0075,120
10489,100.27,119
10490,113.0475,118
10491,86.415,117
10492,99.9975,116
10493,109.03,115
10494,113.6425,114
10495,123.52,113
10496,95.79,112
10497,103.36,111
10498,101.785,110
10499,104.475,109
10500,90.935,108
10501,99.935,107
10502,101.75,106
10503,101.035,105
10504,97.2025,104
10505,95.175,103
10506,98.685,102
10507,99.9725,101
10508,103.41,100
10509,107.4875,99
10510,77.315,98
10511,91.2775,97
10512,86.4675,96
10513,88.24,95
10514,94.25,94
10515,91.8,93
10516,94.5475,92
10517,98.285,91
10518,78.445,90
10519,82.345,89
10520,94.535,88
10521,103.8375,87
10522,92.0175,86
10523,91.8325,85
10524,76.0675,84
10525,90.625,83
10526,89.0275,82
10527,69.62,81
10528,74.2325,80
10529,88.425,79
10530,100.825,78
10531,90.8425,77
10532,94.5,76
10533,85.695,75
10534,84.325,74
10535,67.315,73
10536,67.37,72
10537,87.8525,71
10538,69.4075,70
10539,82.0375,69
10540,56.96,68
10541,73.4025,67
10542,83.4625,66
10543,79.6825,65
10544,67.7,64
10545,74.015,63
10546,73.535,62
10547,84.4925,61
10548,61.0875,60
10549,84.145,59
10550,66.87,58
10551,71.415,57
10552,67.53,56
10553,66.9525,55
10554,68.8875,54
10555,62.43,53
10556,50.0775,52
10557,52.525,51
10558,57.4975,50
10559,55.925,49
10560,54.25,48
10561,60.925,47
10562,53.5925,46
10563,64.7525,45
10564,64.705,44
10565,62.13,43
10566,63.105,42
10567,52.89,41
10568,39.7425,40
10569,55.4275,39
10570,30.3725,38
10571,29.4375,37
10572,35.78,36
10573,60.01,35
10574,48.68,34
10575,42.325,33
10576,41.97,32
10577,33.5975,31
10578,37.8125,30
10579,32.3225,29
10580,30.8925,28
10581,31.76,27
10582,26.41,26
10583,27.8025,25
10584,28.0425,24
10585,38.23,23
10586,24.5275,22
10587,25.9875,21
10588,22.465,20
10589,21.7275,19
10590,17.8,18
10591,33.65,17
10592,17.835,16
10593,21.1125,15
10594,20.5275,14
10595,11.5975,13
10596,11.4825,12
10597,14.9625,11
10598,6.07,10
10599,3.8975,9
10600,7.6625,8
10601,198.2125,170
10602,203.9625,169
10603,201.5125,168
10604,191.28,167
10605,196.4425,166
10606,193.565,165
10607,200.43,164
10608,198.035,163
10609,203.0575,162
10610,193.7925,161
10611,191.4475,160
10612,195.5575,159
10613,190.03,158
10614,192.2775,157
10615,189.08,156
10616,202.3925,155
10617,197.0575,154
10618,186.8025,153
10619,188.9675,152
10620,183.6725,151
10621,179.6975,150
10622,178.95,149
10623,175.34,148
10624,186.5925,147
10625,181.2475,146
10626,178.0325,145
10627,184.045,144
10628,164.3025,143
10629,164.11,142
10630,169.075,141
10631,187.3525,140
10632,171.905,139
10633,164.9225,138
10634,170.7075,137
10635,166.1675,136
10636,169.0675,135
10637,166.88,134
10638,159.1775,133
10639,171.64,132
10640,174.1875,131
10641,163.4325,130
10642,152.4375,129
10643,161.7475,128
10644,163.4775,127
10645,156.9075,126
10646,157.8775,125
10647,153.595,124
10648,152.5125,123
10649,168.4675,122
10650,137.015,121
10651,160.865,120
10652,150.7075,119
10653,146.3575,118
10654,148.0175,117
10655,175.3375,116
10656,178.075,115
10657,152.5075,114
10658,156.4,113
10659,158.9675,112
10660,146.3875,111
10661,133.185,110
10662,147.6425,109
10663,149.0225,108
10664,141.6025,107
10665,140.9925,106
10666,137.1575,105
10667,132.9675,104
10668,141.7225,103
10669,132.4625,102
10670,138.85,101
10671,126.075,100
10672,139.945,99
10673,144.095,98
10674,141.2675,97
10675,147.5175,96
10676,141.5025,95
10677,117.8425,94
10678,105.1225,93
10679,107.7,92
10680,141.6475,91
10681,107.315,90
10682,123.6875,89
10683,118.7325,88
10684,129.855,87
10685,121.815,86
10686,119.5875,85
10687,142.06,84
10688,113.6725,83
10689,132.74,82
10690,119.415,81
10691,98.77,80
10692,113.315,79
10693,108.495,78
10694,117.1025,77
10695,117.8675,76
10696,122.31,75
10697,111.1875,74
10698,94.19,73
10699,110.6975,72
10700,94.8425,71
10701,92.265,70
10702,103.41,69
10703,98.97,68
10704,86.4225,67
10705,92.73,66
10706,115.28,65
10707,116.0175,64
10708,89.03,63
10709,104.2975,62
10710,88.8625,61
10711,101.0825,60
10712,99.045,59
10713,92.88,58
10714,86.7875,57
10715,85.2375,56
10716,92.9975,55
10717,91.2375,54
10718,94.57,53
10719,88.28,52
10720,94.87,51
10721,103.5225,50
10722,97.9225,49
10723,69.9,48
10724,100.225,47
10725,81.53,46
10726,89.8975,45
10727,82.1025,44
10728,103.8975,43
10729,91.26,42
10730,72.045,41
10731,77.455,40
10732,86.6075,39
10733,74.4425,38
10734,84.3425,37
10735,71.9675,36
10736,69.13,35
10737,65.3875,34
10738,57.195,33
10739,58.025,32
10740,50.265,31
10741,51.1125,30
10742,58.3925,29
10743,53.7575,28
10744,70.3425,27
10745,47.06,26
10746,42.525,25
10747,55.32,24
10748,39.73,23
10749,42.6725,22
10750,33.3475,21
10751,33.1975,20
10752,30.745,19
10753,34.94,18
10754,31.8625,17
10755,32.5425,16
10756,20.4825,15
10757,22.155,14
10758,20.385,13
10759,20.1575,12
10760,13.425,11
10761,16.5725,10
10762,7.9225,9
10763,191.87,209
10764,231.665,208
10765,212.42,207
10766,197.3,206
10767,212.535,205
10768,203.95,204
10769,212.94,203
10770,205.9225,202
10771,215.3575,201
10772,221.1675,200
10773,202.165,199
10774,196.55,198
10775,192.1975,197
10776,188.0325,196
10777,209.94,195
10778,184.085,194
10779,193.9775,193
10780,182.5125,192
10781,206.95,191
10782,171.365,190
10783,192.7175,189
10784,190.54,188
10785,195.185,187
10786,217.4625,186
10787,189.55,185
10788,175.8225,184
10789,206.7225,183
10790,183.6025,182
10791,191.5275,181
10792,189.235,180
10793,171.3525,179
10794,164.695,178
10795,170.5,177
10796,201.48,176
10797,202.06,175
10798,167.2,174
10799,174.8225,173
10800,166.38,172
10801,170.0425,171
10802,200.78,170
10803,171.8375,169
10804,189.37,168
10805,162.705,167
10806,146.075,166
10807,181.3575,165
10808,177.2675,164
10809,159.95,163
10810,144.415,162
10811,160.25,161
10812,157.565,160
10813,156.22,159
10814,175.5725,158
10815,145.3925,157
10816,144.825,156
10817,178.38,155
10818,151.025,154
10819,160.33,153
10820,153.2,152
10821,150.6875,151
10822,164.315,150
10823,164.335,149
10824,150.8925,148
10825,164.2775,147
10826,148.1825,146
10827,134.5375,145
10828,137.6425,144
10829,128.8725,143
10830,154.61,142
10831,130.5375,141
10832,142.21,140
10833,154.435,139
10834,127.0825,138
10835,116.4775,137
10836,215.6925,229
10837,230.5525,228
10838,203.255,227
10839,194.72,226
10840,205.08,225
10841,195.375,224
10842,197.32,223
10843,189.5275,222
10844,197.87,221
10845,197.4375,220
10846,199.785,219
10847,187.7275,218
10848,208.055,217
10849,188.1725,216
10850,180.3475,215
10851,183.98,214
10852,192.95,213
10853,185.47,212
10854,180.24,211
10855,180.615,210
10856,193.26,209
10857,189.61,208
10858,184.11,207
10859,184.165,206
10860,183.125,205
10861,171.155,204
10862,179.19,203
10863,163.045,202
10864,178.74,201
10865,186.725,200
10866,175.4775,199
10867,175.6525,198
10868,163.2275,197
10869,172.805,196
10870,172.545,195
10871,163.7475,194
10872,166.7425,193
10873,177.3575,192
10874,152.93,191
10875,156.1875,190
10876,150.6325,189
10877,171.775,188
10878,162.7125,187
10879,156.485,186
10880,150.7875,185
10881,145.67,184
10882,163.6675,183
10883,153.9825,182
10884,151.015,181
10885,142.755,180
10886,156.5025,179
10887,146.3975,178
10888,170.4,177
10889,147.255,176
10890,170.81,175
10891,142.3875,174
10892,137.8475,173
10893,141.32,172
10894,140.245,171
10895,132.9575,170
10896,130.225,169
10897,149.7725,168
10898,138.855,167
10899,147.28,166
10900,136.8225,165
10901,125.27,164
10902,146.6925,163
10903,125.3725,162
10904,125.0125,161
10905,123.3875,160
10906,143.38,159
10907,121.4525,158
10908,132.79,157
10909,153.125,156
10910,148.255,155
10911,132.05,154
10912,157.215,153
10913,124.52,152
10914,115.85,151
10915,117.1475,150
10916,111.4125,149
10917,126.405,148
10918,121.235,147
10919,127.1125,146
10920,131.6725,145
10921,109.8575,144
10922,121.7375,143
10923,147.3575,142
10924,102.4125,141
10925,113.0925,140
10926,113.0825,139
10927,123.515,138
10928,115.94,137
10929,106.09,136
10930,130.7325,135
10931,104.7425,134
10932,109.4275,133
10933,105.0125,132
10934,128.5825,131
10935,93.2625,130
10936,104.97,129
10937,111.34,128
10938,99.5425,127
10939,127.8725,126
10940,109.9975,125
10941,92.4025,124
10942,95.5,123
10943,104.425,122
10944,76.12,121
10945,99.18,120
10946,99.3425,119
10947,106.76,118
10948,101.36,117
10949,107.2125,116
10950,104.0275,115
10951,91.485,114
10952,126.25,113
10953,95.2575,112
10954,114.5775,111
10955,79.985,110
10956,99.855,109
10957,91.1125,108
10958,113.3725,107
10959,96.68,106
10960,95.19,105
10961,84.2125,104
10962,86.8,103
10963,100.9925,102
10964,81.1475,101
10965,77.265,100
10966,96.655,99
10967,80.73,98
10968,85.7375,97
10969,91.4475,96
10970,86.6325,95
10971,89.665,94
10972,76.5575,93
10973,98.6925,92
10974,92.3375,91
10975,84.52,90
10976,91.1975,89
10977,84.8325,88
10978,73.1775,87
10979,71.53,86
10980,80.58,85
10981,101.84,84
10982,79.7725,83
10983,68.905,82
10984,66.895,81
10985,86.5275,80
10986,90.7375,79
10987,72.645,78
10988,71.59,77
10989,70.2475,76
10990,71.31,75
10991,101.05,74
10992,82.35,73
10993,72.43,72
10994,63.665,71
10995,61.695,70
10996,72.7725,69
10997,61.265,68
10998,60.5575,67
10999,68.6475,66
11000,77.015,65
11001,59.19,64
11002,60.635,63
11003,74.8775,62
11004,57.3525,61
11005,73.26,60
11006,62.325,59
11007,46.42,58
11008,191.1825,151
11009,181.9925,150
11010,194.805,149
11011,196.3475,148
11012,191.82,147
11013,195.56,146
11014,184.7875,145
11015,192.1,144
11016,184.9275,143
11017,184.4175,142
11018,187.295,141
11019,196.015,140
11020,177.45,139
11021,180.9775,138
11022,184.03,137
11023,175.75,136
11024,180.7625,135
11025,177.7575,134
11026,182.725,133
11027,175.875,132
11028,169.0425,131
11029,181.7525,130
11030,172.1,129
11031,173.1975,128
11032,166.805,127
11033,178.0725,126
11034,169.445,125
11035,164.3475,124
11036,188.6775,123
11037,174.1775,122
11038,171.48,121
11039,161.7975,120
11040,161.875,119
11041,168.52,118
11042,203.75,198
11043,203.75,197
11044,200.7075,196
11045,199.01,195
11046,190.29,194
11047,185.24,193
11048,186.02,192
11049,198.9725,191
11050,190.755,190
11051,209.7875,189
11052,189.2625,188
11053,184.54,187
11054,187.2225,186
11055,178.2275,185
11056,185.765,184
11057,188.0175,183
11058,196.2875,182
11059,180.0575,181
11060,178.3825,180
11061,183.045,179
11062,173.125,178
11063,187.69,177
11064,182.4875,176
11065,189.3,175
11066,193.4625,174
11067,183.9525,173
11068,176.785,172
11069,194.2775,171
11070,170.675,170
11071,198.2925,169
11072,158.9225,168
11073,191.56,167
11074,197.17,166
11075,212.07,165
11076,166.8475,164
11077,155.23,163
11078,169.0925,162
11079,185.29,161
11080,212.2325,160
11081,167.1525,159
11082,158.505,158
11083,160.9475,157
11084,150.245,156
11085,171.3575,155
11086,166.5525,154
11087,167.4375,153
11088,159.94,152
11089,145.915,151
11090,155.1825,150
11091,148.3975,149
11092,170.605,148
11093,150.445,147
11094,137.675,146
11095,145.815,145
11096,152.3425,144
11097,147.57,143
11098,148.1675,142
11099,133.565,141
11100,133.8925,140
11101,148.3375,139
11102,143.3275,138
11103,124.2875,137
11104,138.79,136
11105,147.76,135
11106,135.2425,134
11107,136.71,133
11108,140.8,132
11109,138.9475,131
11110,111.5375,130
11111,129.56,129
11112,137.6925,128
11113,115.665,127
11114,115.265,126
11115,110.26,125
11116,123.725,124
11117,129.595,123
11118,107.625,122
11119,103.75,121
11120,104.66,120
11121,115.5575,119
11122,96.265,118
11123,126.545,117
11124,123.24,116
11125,123.9425,115
11126,114.0275,114
11127,105.9925,113
11128,91.255,112
11129,98.465,111
11130,97.3325,110
11131,109.7175,109
11132,121.2875,108
11133,88.3825,107
11134,115.62,106
11135,105.0425,105
11136,105.3175,104
11137,104.4,103
11138,104.5175,102
11139,136.9625,101
11140,100.615,100
11141,106.5,99
11142,105.91,98
11143,114.5875,97
11144,119.275,96
11145,83.255,95
11146,78.465,94
11147,97.8575,93
11148,97.955,92
11149,115.75,91
11150,111.1275,90
11151,76.8675,89
11152,220.3075,171
11153,207.6625,170
11154,198.1575,169
11155,214.355,168
11156,214.1575,167
11157,225.035,166
11158,195.43,165
11159,209.27,164
11160,207.5525,163
11161,206.01,162
11162,194.0775,161
11163,208.9775,160
11164,217.195,159
11165,193.9325,158
11166,199.89,157
11167,194.5175,156
11168,201.2975,155
11169,188.28,154
11170,219.1225,153
11171,198.8975,152
11172,190.12,151
11173,207.7875,150
11174,201.61,149
11175,190.5125,148
11176,183.73,147
11177,189.98,146
11178,168.105,145
11179,180.9575,144
11180,186.225,143
11181,181.335,142
11182,168.6,141
11183,187.3775,140
11184,202.5275,139
11185,174.4725,138
11186,194.8425,137
11187,191.1675,136
11188,186.0725,135
11189,201.9325,134
11190,169.33,133
11191,186.885,132
11192,163.205,131
11193,178.7325,130
11194,185.19,129
11195,160.0075,128
11196,161.21,127
11197,164.6775,126
11198,161.815,125
11199,157.6825,124
11200,174.1075,123
11201,170.8575,122
11202,165.865,121
11203,168.075,120
11204,161.88,119
11205,157.755,118
11206,168.01,117
11207,155.6925,116
11208,197.385,182
11209,188.235,181
11210,182.5475,180
11211,191.0875,179
11212,196.935,178
11213,191.7475,177
11214,186.7525,176
11215,188.325,175
11216,181.445,174
11217,184.075,173
11218,185.5725,172
11219,192.6025,171
11220,176.99,170
11221,178.085,169
11222,186.5275,168
11223,175.4525,167
11224,188.905,166
11225,176.755,165
11226,177.59,164
11227,181.145,163
11228,177.6925,162
11229,172.5425,161
11230,173.0425,160
11231,178.6375,159
11232,185.13,158
11233,167.9025,157
11234,171.685,156
11235,165.9475,155
11236,161.04,154
11237,185.1625,153
11238,173.64,152
11239,171.1875,151
11240,166.215,150
11241,176.005,149
11242,172.3825,148
11243,156.9,147
11244,163.7175,146
11245,158.93,145
11246,151.295,144
11247,138.4025,143
11248,153.31,142
11249,150.11,141
11250,157.825,140
11251,155.1025,139
11252,166.1975,138
11253,155.1325,137
11254,138.635,136
11255,141.99,135
11256,144.7375,134
11257,133.3975,133
11258,151.5775,132
11259,148.09,131
11260,129.0025,130
11261,142.8325,129
11262,139.9775,128
11263,135.4075,127
11264,147.78,126
11265,143.135,125
11266,128.055,124
11267,145.575,123
11268,129.76,122
11269,127.025,121
11270,129.8625,120
11271,124.2825,119
11272,135.93,118
11273,130.1525,117
11274,116.9225,116
11275,137.605,115
11276,194.475,312
11277,193.3275,311
11278,183.645,310
11279,187.6,309
11280,206.3475,308
11281,193.5325,307
11282,195.255,306
11283,189.06,305
11284,186.185,304
11285,184.675,303
11286,179.5525,302
11287,179.9075,301
11288,174.3475,300
11289,196.745,299
11290,183.5275,298
11291,176.2975,297
11292,183.8575,296
11293,189.31,295
11294,185.5975,294
11295,181.31,293
11296,187.7,292
11297,179.1175,291
11298,179.5175,290
11299,178.9225,289
11300,173.7125,288
11301,176.6375,287
11302,168.8775,286
11303,171.5575,285
11304,170.3175,284
11305,173.75,283
11306,166.07,282
11307,163.39,281
11308,168.5375,280
11309,185.865,279
11310,156.825,278
11311,168.2575,277
11312,166.6225,276
11313,164.9575,275
11314,163.355,274
11315,169.355,273
11316,172.835,272
11317,163.7475,271
11318,165.6375,270
11319,163.2775,269
11320,178.1075,268
11321,159.405,267
11322,170.325,266
11323,161.33,265
11324,148.225,264
11325,149.2475,263
11326,154.45,262
11327,161.1325,261
11328,140.195,260
11329,145.155,259
11330,153.175,258
11331,159.93,257
11332,154.125,256
11333,155.3375,255
11334,159.1975,254
11335,148.955,253
11336,142.0975,252
11337,149.265,251
11338,129.4225,250
11339,134.6775,249
11340,139.4025,248
11341,142.3375,247
11342,125.675,246
11343,128.4375,245
11344,124.8725,244
11345,131.735,243
11346,131.64,242
11347,138.2125,241
11348,132.1925,240
11349,138.7025,239
11350,140.33,238
11351,125.7275,237
11352,131.495,236
11353,167.41,235
11354,127.555,234
11355,123.5325,233
11356,118.9325,232
11357,121.22,231
11358,123.0375,230
11359,114.605,229
11360,134.2425,228
11361,128.955,227
11362,122.97,226
11363,117.2975,225
11364,118.78,224
11365,145.8425,223
11366,111.6925,222
11367,119.6575,221
11368,112.7075,220
11369,109.7175,219
11370,114.3,218
11371,106.79,217
11372,107.4975,216
11373,115.86,215
11374,103.9775,214
11375,110.0,213
11376,110.235,212
11377,110.6075,211
11378,111.98,210
11379,99.145,209
11380,115.2975,208
11381,103.11,207
11382,110.2825,206
11383,117.1525,205
11384,101.295,204
11385,99.9025,203
11386,99.3925,202
11387,102.7,201
11388,95.7625,200
11389,114.075,199
11390,102.94,198
11391,96.13,197
11392,127.8275,196
11393,93.4475,195
11394,101.205,194
11395,88.9075,193
11396,99.1975,192
11397,95.8175,191
11398,92.2575,190
11399,88.2325,189
11400,84.9125,188
11401,97.2175,187
11402,102.5225,186
11403,95.94,185
11404,88.555,184
11405,107.8575,183
11406,97.81,182
11407,80.8925,181
11408,93.3125,180
11409,85.365,179
11410,91.7975,178
11411,94.495,177
11412,95.5325,176
11413,89.4,175
11414,94.9725,174
11415,91.75,173
11416,83.05,172
11417,97.045,171
11418,91.055,170
11419,102.7775,169
11420,90.495,168
11421,93.3075,167
11422,92.89,166
11423,88.865,165
11424,94.8725,164
11425,85.8925,163
11426,78.12,162
11427,106.265,161
11428,117.3625,160
11429,102.16,159
11430,102.395,158
11431,101.26,157
11432,110.985,156
11433,75.3825,155
11434,80.2025,154
11435,94.7825,153
11436,109.035,152
11437,92.96,151
11438,108.0925,150
11439,88.7025,149
11440,79.25,148
11441,96.985,147
11442,81.6175,146
11443,90.59,145
11444,68.805,144
11445,119.3075,143
11446,109.3225,142
11447,93.485,141
11448,84.355,140
11449,91.22,139
11450,84.4525,138
11451,101.8425,137
11452,103.0075,136
11453,177.8525,173
11454,190.375,172
11455,195.0025,171
11456,207.13,170
11457,192.61,169
11458,193.57,168
11459,189.2675,167
11460,197.0075,166
11461,210.275,165
11462,181.795,164
11463,196.31,163
11464,200.9575,162
11465,184.7675,161
11466,208.25,160
11467,186.81,159
11468,191.8825,158
11469,180.635,157
11470,189.1275,156
11471,174.4525,155
11472,189.3275,154
11473,176.46,153
11474,183.2225,152
11475,194.3375,151
11476,195.3625,150
11477,182.7825,149
11478,191.5025,148
11479,181.1275,147
11480,181.1025,146
11481,205.845,145
11482,163.87,144
11483,161.345,143
11484,187.9075,142
11485,167.9075,141
11486,179.82,140
11487,169.995,139
11488,181.2625,138
11489,196.41,137
11490,157.9275,136
11491,159.6275,135
11492,170.705,134
11493,163.805,133
11494,165.015,132
11495,158.8175,131
11496,161.22,130
11497,182.66,129
11498,162.325,128
11499,154.0775,127
11500,161.0925,126
11501,155.7725,125
11502,159.53,124
11503,150.26,123
11504,164.7925,122
11505,148.5875,121
11506,152.43,120
11507,143.9725,119
11508,148.8525,118
11509,143.505,117
11510,144.0175,116
11511,160.61,115
11512,145.76,114
11513,135.85,113
11514,150.925,112
11515,131.935,111
11516,127.56,110
11517,144.945,109
11518,127.1025,108
11519,136.8875,107
11520,142.835,106
11521,149.42,105
11522,136.48,104
11523,122.0325,103
11524,124.605,102
11525,121.9325,101
11526,122.6725,100
11527,121.9125,99
11528,117.1425,98
11529,117.2775,97
11530,124.675,96
11531,110.43,95
11532,111.13,94
11533,119.9725,93
11534,103.805,92
11535,126.535,91
11536,103.8425,90
11537,124.1775,89
11538,103.72,88
11539,96.505,87
11540,130.655,86
11541,127.1,85
11542,117.78,84
11543,103.335,83
11544,102.435,82
11545,128.5075,81
11546,97.2275,80
11547,93.275,79
11548,123.6025,78
11549,109.515,77
11550,107.35,76
11551,101.0625,75
11552,112.4675,74
11553,104.3475,73
11554,95.265,72
11555,85.53,71
11556,93.43,70
11557,80.525,69
11558,92.3625,68
11559,100.585,67
11560,82.9275,66
11561,90.7125,65
11562,85.5125,64
11563,76.7075,63
11564,83.6875,62
11565,80.76,61
11566,82.1875,60
11567,89.7125,59
11568,88.1325,58
11569,72.3625,57
11570,71.63,56
11571,65.565,55
11572,73.1075,54
11573,71.76,53
11574,74.08,52
11575,70.2975,51
11576,58.82,50
11577,60.1375,49
11578,66.67,48
11579,57.135,47
11580,53.9275,46
11581,59.0925,45
11582,50.3175,44
11583,43.75,43
11584,62.035,42
11585,66.2875,41
11586,52.525,40
11587,55.0375,39
11588,58.0875,38
11589,47.0875,37
11590,62.09,36
11591,53.0975,35
11592,43.7375,34
11593,50.115,33
11594,29.6,32
11595,42.9625,31
11596,31.6175,30
11597,16.5475,29
11598,38.535,28
11599,200.12,271
11600,192.2625,270
11601,183.415,269
11602,196.8525,268
11603,193.285,267
11604,187.03,266
11605,193.1425,265
11606,182.2675,264
11607,191.5625,263
11608,191.535,262
11609,197.1925,261
11610,192.9325,260
11611,177.185,259
11612,179.365,258
11613,189.585,257
11614,177.6525,256
11615,176.1375,255
11616,181.8675,254
11617,187.5525,253
11618,173.91,252
11619,179.62,251
11620,181.2125,250
11621,174.725,249
